"credit.policy","purpose","int.rate","installment","log.annual.inc","dti","fico","days.with.cr.line","revol.bal","revol.util","inq.last.6mths","delinq.2yrs","pub.rec","default","tot.payment","principal","interest"
0,"credit_card",0.1217,499.45,11.329,17.02,712,4320,37570,59.5,5,0,0,0,17980.2,12480.55,5499.653
0,"all_other",0.0807,141.15,9.811372,3.29,737,1200,0,0,1,0,0,0,5081.4,3988.786,1092.614
0,"educational",0.0838,94.54,9.903488,6.72,732,3149.958,7021,27.4,9,0,0,0,3403.44,2646.893,756.5465
0,"all_other",0.1186,49.72,10.23996,14.31,667,539.9583,0,0,1,1,0,0,1789.92,1254.041,535.8793
0,"debt_consolidation",0.147,207.11,9.998798,20,667,2614,15782,36.2,19,0,0,0,7455.96,4797.11,2658.85
0,"credit_card",0.1249,100.35,11.08214,14.25,667,2940,8143,60.3,8,0,0,0,3612.6,2483.646,1128.954
0,"debt_consolidation",0.1596,388.28,10.22977,12.9,647,3720,2621,51.5,3,0,0,1,13978.08,8659.789,5318.291
0,"all_other",0.0743,77.69,10.03452,0.53,747,3630,416,10.4,5,0,0,1,2796.84,2238.017,558.823
0,"small_business",0.1501,403.07,10.389,0.74,647,238.9583,381,63.5,4,0,0,0,14510.52,9249.541,5260.979
0,"debt_consolidation",0.1722,64.38,7.547502,18.99,642,450,702,87.7,0,0,0,0,2317.68,1382.601,935.0788
0,"debt_consolidation",0.1722,525.75,10.12663,14.74,652,5820,1055,39.1,1,0,0,0,18927,11290.81,7636.186
0,"credit_card",0.1407,61.58,9.229358,5.06,637,750,2925,97.5,1,0,0,0,2216.88,1453.538,763.3417
0,"credit_card",0.1028,81,9.298351,7.14,692,3964,0,0,1,0,0,0,2916,2142.156,773.844
0,"educational",0.1375,102.17,8.862484,2.38,642,3972,469,93.8,0,1,0,0,3678.12,2434.89,1243.23
0,"all_other",0.0933,127.82,10.81978,4,702,995.9583,6500,80,3,0,0,0,4601.52,3478.102,1123.418
0,"debt_consolidation",0.1533,364.82,10.20359,13.02,647,1109,8742,87.4,0,0,0,0,13133.52,8291.806,4841.714
0,"all_other",0.0807,78.42,11.28978,0.09,727,6678,6,1.5,0,1,0,0,2823.12,2216.086,607.0338
0,"debt_consolidation",0.1533,364.82,10.59663,11.76,647,1019.958,12274,66.3,2,0,0,0,13133.52,8291.806,4841.714
0,"all_other",0.1091,98.09,9.472705,4.62,672,359,0,0,0,0,0,0,3531.24,2545.556,985.684
0,"debt_consolidation",0.1375,170.29,9.903488,0,647,1230,0,0,1,1,0,1,6130.44,4058.31,2072.13
0,"educational",0.1059,156.23,9.652844,0,682,1109,0,0,6,0,0,0,5624.28,4093.47,1530.81
0,"debt_consolidation",0.1091,163.48,10.4631,1.2,677,599.9583,350,31.8,2,0,0,1,5885.28,4242.507,1642.773
0,"debt_consolidation",0.1186,348.03,10.81978,13.8,682,1440,18927,77.9,5,0,0,0,12529.08,8778.033,3751.047
0,"home_improvement",0.1596,84.34,10.04325,15.86,632,569.9583,231,77,2,0,0,1,3036.24,1881.031,1155.209
0,"debt_consolidation",0.147,207.11,11.26446,10.23,642,599.9583,4103,93.7,0,0,0,0,7455.96,4797.11,2658.85
0,"credit_card",0.1249,167.24,12.10071,21.35,692,6046.958,222702,30.5,0,0,0,0,6020.64,4139.163,1881.477
0,"debt_consolidation",0.1628,441.18,11.40756,1.31,642,2550,3864,56.7,2,2,0,0,15882.48,9745.607,6136.873
0,"credit_card",0.1312,337.52,11.08214,25,697,3047,53670,57.3,0,0,0,0,12150.72,8197.166,3953.554
0,"home_improvement",0.1312,67.51,10.71442,4.83,642,2489.958,0,0,1,0,0,1,2430.36,1639.579,790.7812
0,"credit_card",0.1754,472.38,11.08214,23.78,657,6088.958,27730,57.8,0,2,0,0,17005.68,10047.74,6957.943
0,"debt_consolidation",0.1628,303.55,10.93311,11.38,667,2520,9221,98.1,4,2,0,0,10927.8,6705.379,4222.421
0,"debt_consolidation",0.1375,340.57,10.30895,2.16,657,629.9583,1863,51,5,0,0,1,12260.52,8116.381,4144.139
0,"all_other",0.1122,131.38,10.16585,10.85,677,291.9583,25,2.5,4,0,0,1,4729.68,3377.911,1351.769
0,"all_other",0.0838,15.76,10.40426,2.15,717,6359,3461,18.6,10,0,0,0,567.36,441.2422,126.1178
0,"debt_consolidation",0.1722,303.98,10.23996,22.93,642,1800,7985,89.5,4,0,0,0,10943.28,6528.163,4415.117
0,"debt_consolidation",0.1786,360.83,10.71442,15.65,652,3964.958,13784,61.5,1,1,0,0,12989.88,7601.69,5388.19
0,"educational",0.1501,151.69,11.08214,5.48,642,1739.958,4982,73.8,6,0,1,1,5460.84,3480.941,1979.899
0,"all_other",0.1754,538.84,11.08214,10.01,647,2368.958,2469,94.5,0,0,0,1,19398.24,11461.37,7936.869
0,"debt_consolidation",0.1028,129.6,9.893437,5.82,682,539.9583,7276,35.1,4,0,0,0,4665.6,3427.45,1238.15
0,"all_other",0.0933,131.01,9.680344,2.7,702,391,355,59.2,0,0,0,0,4716.36,3564.905,1151.455
0,"home_improvement",0.1467,345.04,11.10195,0.76,647,10859.96,991,15.2,1,3,0,0,12421.44,7999.06,4422.38
0,"credit_card",0.1754,183.21,10.19242,13.44,627,419,2798,71.4,0,0,0,1,6595.56,3896.96,2698.6
0,"all_other",0.1122,118.24,10.81978,2.86,667,181,736,51.3,2,0,0,0,4256.64,3040.069,1216.571
0,"credit_card",0.1312,40.51,11.07153,3.77,642,4830,12331,78,3,0,0,0,1458.36,983.8444,474.5156
0,"debt_consolidation",0.1786,184.02,11.0021,5.3,617,720,4333,95.4,4,0,0,1,6624.72,3876.792,2747.928
0,"credit_card",0.0933,319.54,11.05089,0.82,717,346,0,0,2,0,0,0,11503.44,8694.982,2808.458
0,"educational",0.1596,421.65,11.28978,4.61,647,299.9583,339,82.7,12,0,0,0,15179.4,9404.039,5775.361
0,"debt_consolidation",0.1375,166.88,10.68052,3.01,647,1260,1893,90.1,2,0,1,1,6007.68,3977.043,2030.637
0,"all_other",0.087,158.31,9.615805,9.84,727,2220,5243,31.6,4,0,0,1,5699.16,4389.954,1309.206
0,"educational",0.1438,240.54,10.91509,8.9,647,3000,5390,66.9,3,0,0,0,8659.44,5625.164,3034.276
0,"home_improvement",0.1122,67.33,11.4721,25,707,4202.958,74292,94.6,0,0,0,0,2423.88,1731.122,692.7583
0,"educational",0.1407,82.11,10.54534,18.51,652,4318.958,5295,83,0,1,0,1,2955.96,1938.13,1017.83
0,"debt_consolidation",0.1754,224.52,10.4631,19.85,657,5460,17659,58.7,9,0,0,1,8082.72,4775.642,3307.078
0,"debt_consolidation",0.1343,169.51,9.903488,0,652,330,0,0,1,0,0,1,6102.36,4078.689,2023.671
0,"small_business",0.1722,305.77,11.0021,8.84,642,720,5059,79,4,0,0,1,11007.72,6566.604,4441.116
0,"debt_consolidation",0.1154,494.93,10.81978,0,687,299.9583,557,22.3,1,0,0,0,17817.48,12603.57,5213.911
0,"debt_consolidation",0.1533,98.39,10.30895,21.28,652,1830,509,72.7,3,0,0,0,3542.04,2236.256,1305.784
0,"home_improvement",0.1407,191.59,9.615805,2,642,238.9583,852,77.5,5,0,0,1,6897.24,4522.303,2374.937
0,"debt_consolidation",0.1343,81.37,9.903488,11.64,652,2819.958,233,15.1,0,5,0,0,2929.32,1957.896,971.4242
0,"all_other",0.1312,141.76,9.21034,10.68,652,390,2942,58.8,6,0,0,0,5103.36,3442.848,1660.512
0,"all_other",0.1407,143.69,10.08581,12.55,647,2220,0,0,9,0,0,1,5172.84,3391.668,1781.172
0,"debt_consolidation",0.1786,432.99,10.6046,12.83,652,2878.958,4157,96.7,12,0,1,1,15587.64,9121.902,6465.738
0,"all_other",0.1122,173.25,11.15625,25.78,722,4080,17844,31.1,0,0,0,0,6237,4454.431,1782.569
0,"debt_consolidation",0.1786,158.77,11.73607,25.77,662,7979.958,68438,96.2,0,1,1,0,5715.72,3344.845,2370.875
0,"debt_consolidation",0.1375,204.34,9.903488,8.4,652,543.9583,1421,71.7,3,0,0,0,7356.24,4869.781,2486.459
0,"all_other",0.087,158.31,10.24066,1.8,722,900,827,51.7,2,0,0,1,5699.16,4389.954,1309.206
0,"all_other",0.1467,316.58,10.49127,0.33,692,360,136,1.1,8,0,0,1,11396.88,7339.272,4057.608
0,"all_other",0.1659,510.47,11.03489,24.45,662,1260,15783,74.5,4,0,0,0,18376.92,11171.83,7205.089
0,"all_other",0.1501,145.62,11.08214,10.69,647,2969,3028,9.8,10,1,0,0,5242.32,3341.648,1900.672
0,"debt_consolidation",0.1501,332.84,11.40756,15.33,652,6418.958,22158,80.7,10,2,1,0,11982.24,7637.922,4344.318
0,"all_other",0.128,278.03,10.9682,7.99,667,6210,2303,32.9,4,2,0,0,10009.08,6817.499,3191.581
0,"credit_card",0.1375,102.17,10.50507,23.61,672,1049.958,15123,54.4,2,0,0,0,3678.12,2434.89,1243.23
0,"small_business",0.1754,290.97,10.89674,9.98,642,3450,18865,60.8,0,0,0,1,10474.92,6189.064,4285.856
0,"debt_consolidation",0.1375,170.29,9.903488,0.6,642,1289.958,77,11,18,1,0,0,6130.44,4058.31,2072.13
0,"credit_card",0.1312,118.14,10.4631,3.94,647,1739.958,2680,57,0,2,0,0,4253.04,2869.202,1383.838
0,"educational",0.1059,162.73,10.30895,1.8,682,420,829,21.8,2,0,0,0,5858.28,4263.78,1594.5
0,"debt_consolidation",0.1596,298.67,10.27505,11.42,667,4050,3879,71.8,8,0,1,1,10752.12,6661.222,4090.898
0,"debt_consolidation",0.1438,359.95,10.9682,4.26,647,2009.958,14000,55.8,12,0,0,0,12958.2,8417.634,4540.566
0,"debt_consolidation",0.1754,376.29,10.34174,22.37,642,4470,10713,82.4,4,0,0,1,13546.44,8003.859,5542.581
0,"educational",0.1059,265.25,11.85863,6.7,687,6359,7260,41.7,8,0,0,0,9549,6949.964,2599.036
0,"small_business",0.1533,870.68,12.0137,13.35,687,6659,18538,47.3,8,1,1,1,31344.48,19789.24,11555.24
0,"all_other",0.1407,205.27,10.49127,0,647,5879,0,0,0,2,0,1,7389.72,4845.206,2544.514
0,"debt_consolidation",0.1438,149.48,9.852194,13.45,642,1139,2422,105.3,3,0,0,0,5381.28,3495.674,1885.606
0,"all_other",0.1312,168.76,9.729134,5.36,652,299.9583,2486,82.9,0,0,0,1,6075.36,4098.583,1976.777
0,"all_other",0.0901,15.91,7.600902,0,702,238.9583,0,0,6,0,0,1,572.76,437.1021,135.6579
0,"all_other",0.128,334.3,10.20359,1.42,667,299.9583,938,47.6,4,0,0,0,12034.8,8197.28,3837.52
0,"debt_consolidation",0.1154,131.99,9.825526,1.3,667,2910,258,86,2,0,0,1,4751.64,3361.172,1390.468
0,"small_business",0.1438,768.01,12.30138,14.5,692,7387,81330,77.5,4,0,0,0,27648.36,17960.35,9688.012
0,"credit_card",0.1628,423.55,10.77896,11.53,652,900,11134,77.5,6,0,0,1,15247.8,9356.163,5891.637
0,"debt_consolidation",0.1028,259.2,9.830917,6.97,697,629.9583,4380,49.2,0,0,0,0,9331.2,6854.899,2476.301
0,"all_other",0.1122,131.38,9.574983,1.67,672,1289.958,74,37,4,0,0,0,4729.68,3377.911,1351.769
0,"credit_card",0.1312,168.76,10.63586,2.48,652,7528.958,2636,32.9,1,0,0,0,6075.36,4098.583,1976.777
0,"debt_consolidation",0.1438,359.95,11.22524,13.07,657,2429.958,22764,39.7,1,0,0,0,12958.2,8417.634,4540.566
0,"debt_consolidation",0.1312,230.36,11.41861,9.63,692,2489.958,5537,79.1,6,0,0,0,8292.96,5594.629,2698.331
0,"small_business",0.1154,659.91,13.331,2.33,692,4005.958,0,0,5,0,0,1,23756.76,16804.84,6951.917
0,"home_improvement",0.1028,294.83,10.43412,10.66,687,599.9583,1521,27.7,12,0,0,1,10613.88,7797.183,2816.697
0,"debt_consolidation",0.1217,199.78,10.30895,2.2,662,658.9583,2468,79.6,1,0,0,0,7192.08,4992.219,2199.861
0,"debt_consolidation",0.1122,131.38,10.40426,15.27,672,2700,3323,32.6,4,0,0,0,4729.68,3377.911,1351.769
0,"debt_consolidation",0.1438,123.71,10.35774,18.51,642,3390,869,96.6,2,0,0,0,4453.56,2893.028,1560.532
0,"home_improvement",0.0964,320.99,9.998798,18.55,722,540,63,4.2,2,0,0,0,11555.64,8653.585,2902.055
0,"debt_consolidation",0.1628,99.71,11.0021,4.22,622,479,2581,64.5,10,0,0,0,3589.56,2202.581,1386.979
0,"debt_consolidation",0.1186,23.21,10.06049,11.33,657,2879.958,4479,101.8,1,0,0,1,835.56,585.404,250.156
0,"educational",0.1217,299.67,9.998798,3.27,667,708.9583,0,0,1,0,0,0,10788.12,7488.328,3299.792
0,"small_business",0.1501,346.71,10.34174,23.34,667,2190,3283,63.1,7,0,0,0,12481.56,7956.207,4525.353
0,"debt_consolidation",0.1754,500.22,10.71442,23.65,652,2670,81695,92.9,0,0,0,0,18007.92,10639.91,7368.014
0,"educational",0.1407,171.06,9.472705,13.38,642,810,5908,34.8,2,0,0,0,6158.16,4037.711,2120.449
0,"debt_consolidation",0.1754,705.87,10.71442,25.63,667,2670,35460,86.7,19,0,0,0,25411.32,15014.17,10397.15
0,"small_business",0.1249,836.23,11.31447,15.13,702,11430,43302,53.8,4,0,0,1,30104.28,20696.56,9407.723
0,"small_business",0.1596,878.44,11.56172,26.55,707,6630,78203,90,0,0,0,0,31623.84,19591.8,12032.04
0,"credit_card",0.1438,359.95,11.24505,9.98,642,4679.958,15918,101.4,6,0,0,1,12958.2,8417.634,4540.566
0,"all_other",0.0933,287.59,9.615805,13.36,717,3268.958,2588,103.5,0,0,0,1,10353.24,7825.593,2527.647
0,"debt_consolidation",0.1028,162,11.15625,0.26,687,344.9583,1169,48.7,0,0,0,0,5832,4284.312,1547.688
0,"debt_consolidation",0.1438,227.66,10.71442,15.63,642,2099.958,5575,66.4,0,1,0,1,8195.76,5323.958,2871.802
0,"credit_card",0.1249,468.29,11.21182,20.68,682,4349.958,8009,74.2,4,0,1,0,16858.44,11590.1,5268.338
0,"all_other",0.1154,98.99,11.22524,18.26,672,2670,1393,43.5,7,0,0,0,3563.64,2520.816,1042.824
0,"home_improvement",0.1628,59.12,11.38509,26.52,652,3959.958,51914,88.5,0,0,0,1,2128.32,1305.953,822.3671
0,"debt_consolidation",0.1343,186.46,10.49127,16.03,652,2159.958,3132,97.9,4,0,0,0,6712.56,4486.534,2226.026
0,"all_other",0.1154,164.98,10.62133,10.36,672,6839.958,15301,46.8,7,1,0,0,5939.28,4201.274,1738.006
0,"debt_consolidation",0.1596,337.32,11.09741,23.27,657,7593.958,25348,91.6,1,0,0,0,12143.52,7523.231,4620.289
0,"small_business",0.0933,178.94,11.46163,0.13,702,210,327,21.8,1,0,0,0,6441.84,4869.125,1572.715
0,"all_other",0.1028,181.44,8.517193,0,682,238.9583,0,0,3,0,0,1,6531.84,4798.43,1733.41
0,"debt_consolidation",0.1438,240.54,10.30895,4.04,642,450,2288,53.2,2,0,0,1,8659.44,5625.164,3034.276
0,"debt_consolidation",0.1122,246.33,9.903488,5.46,677,1260,4310,50.7,7,0,0,1,8867.88,6333.391,2534.489
0,"educational",0.1122,82.11,10.30895,0.4,672,1590,174,9.2,7,1,0,0,2955.96,2111.13,844.8297
0,"credit_card",0.1438,274.9,10.98529,23.86,677,7258.958,14301,60.2,4,0,0,1,9896.4,6428.692,3467.708
0,"debt_consolidation",0.1407,136,10.7364,13.51,642,1708.958,4033,53.1,8,0,0,0,4896,3210.153,1685.847
0,"debt_consolidation",0.0964,192.6,11.60824,15.49,707,5280,33985,85,11,0,0,0,6933.6,5192.312,1741.288
0,"credit_card",0.1249,16.73,9.798127,19.2,657,5130,9231,44,1,4,0,0,602.28,414.0648,188.2152
0,"all_other",0.1565,293.87,10.49127,21.5,642,1830,3896,34.2,3,0,0,1,10579.32,6615.406,3963.914
0,"debt_consolidation",0.128,67.2,9.903488,2.58,652,1830,1123,23.1,4,2,0,1,2419.2,1647.793,771.4069
0,"debt_consolidation",0.128,335.98,10.93596,5.04,662,1049.958,11766,72.6,0,0,0,1,12095.28,8238.475,3856.805
0,"all_other",0.1407,239.49,10.69742,14.92,652,3720,0,0,1,2,0,0,8621.64,5652.938,2968.702
0,"home_improvement",0.0964,385.19,10.37349,1.99,707,2310,6306,36.7,7,0,0,1,13866.84,10384.36,3482.485
0,"debt_consolidation",0.147,621.34,11.69525,26.25,697,5909,130799,89.4,3,0,0,0,22368.24,14391.56,7976.678
0,"all_other",0.1407,29.08,10.23996,21.26,642,2339,14479,78.3,2,0,0,0,1046.88,686.4062,360.4738
0,"debt_consolidation",0.1091,326.97,11.22524,8,677,2189.958,1170,49.1,8,0,1,1,11770.92,8485.273,3285.647
0,"debt_consolidation",0.1375,272.46,9.903488,13.2,652,1110,6014,72.5,3,0,0,0,9808.56,6493.2,3315.36
0,"debt_consolidation",0.128,161.27,11.04292,12.61,652,2609,9212,56.9,0,3,0,0,5805.72,3954.458,1851.262
0,"all_other",0.1312,202.52,11.0021,1.02,652,539,1328,41.5,3,0,0,0,7290.72,4918.494,2372.226
0,"debt_consolidation",0.147,324.48,11.17044,21.58,657,2984,1992,18.3,3,6,0,0,11681.28,7515.65,4165.63
0,"small_business",0.1407,855.3,12.04355,20.2,687,5774,216959,45.4,4,0,0,0,30790.8,20188.56,10602.24
0,"debt_consolidation",0.1375,170.29,9.680344,9.45,642,841,4467,93.1,0,0,0,0,6130.44,4058.31,2072.13
0,"educational",0.0933,319.54,11.25156,16.29,717,3480,2,0.1,16,0,0,0,11503.44,8694.982,2808.458
0,"all_other",0.1407,51.32,9.341369,22.95,642,329.9583,1201,75.1,3,0,0,1,1847.52,1211.361,636.1594
0,"debt_consolidation",0.1786,88.41,10.91509,9.62,612,1230,1190,119,15,0,0,0,3182.76,1862.554,1320.206
0,"all_other",0.1375,81.74,10.99373,18.51,647,7110,21899,69.1,4,2,0,0,2942.64,1948.008,994.6323
0,"small_business",0.128,167.99,11.51293,9.98,652,2519.958,40238,63.2,10,0,0,0,6047.64,4119.238,1928.402
0,"credit_card",0.1343,169.51,11.49272,12.53,647,2849.958,9568,97.1,1,0,3,0,6102.36,4078.689,2023.671
0,"all_other",0.1375,170.29,10.20507,1.6,642,450.0417,1202,92.5,1,0,0,0,6130.44,4058.31,2072.13
0,"small_business",0.128,167.99,9.903488,19.02,662,959,0,0,1,0,0,0,6047.64,4119.238,1928.402
0,"debt_consolidation",0.1628,882.39,11.69525,19.02,667,6390.042,121719,60,5,0,0,1,31766.04,19491.88,12274.16
0,"debt_consolidation",0.1312,168.76,9.615805,8.72,647,1530.042,5183,46.3,1,1,0,1,6075.36,4098.583,1976.777
0,"small_business",0.1596,489.29,11.08214,21.93,657,6030.042,254,36.3,6,1,0,1,17614.44,10912.61,6701.83
0,"small_business",0.1343,508.53,10.91509,19.44,672,4860.042,15973,31.6,8,3,0,1,18307.08,12236.07,6071.013
0,"all_other",0.1343,162.73,11.12726,12.11,647,5489,8174,76.7,12,0,1,0,5858.28,3915.551,1942.729
0,"educational",0.1091,326.97,10.66896,4.19,682,630,58,7.2,1,0,0,1,11770.92,8485.273,3285.647
0,"all_other",0.0996,386.99,10.71442,2.48,707,2981.042,1458,11,4,0,0,0,13931.64,10333.21,3598.435
0,"debt_consolidation",0.1438,206.18,9.969275,18.93,642,570.0417,1400,16.9,7,0,0,0,7422.48,4821.636,2600.844
0,"all_other",0.1438,227.66,10.71442,18.32,647,1140.042,6367,80.6,0,0,0,0,8195.76,5323.958,2871.802
0,"all_other",0.1533,487.59,11.23849,9.49,652,2789,16075,80.4,1,1,0,1,17553.24,11082.18,6471.058
0,"credit_card",0.1501,336.31,11.03489,17.03,642,9390,15780,20.2,4,3,0,0,12107.16,7717.55,4389.61
0,"educational",0.128,201.59,9.392662,3,657,479.0417,884,55.2,1,0,0,0,7257.24,4943.134,2314.106
0,"small_business",0.1501,520.06,10.50507,4.64,657,7589,4727,89.2,2,0,0,0,18722.16,11934.2,6787.965
0,"debt_consolidation",0.1217,233.07,10.66896,11.58,662,6221,2778,99.2,6,0,0,0,8390.52,5824.088,2566.432
0,"all_other",0.1154,19.8,8.517193,4.8,662,750.0417,228,19,3,0,0,0,712.8,504.214,208.586
0,"debt_consolidation",0.1659,35.45,9.560997,27.55,647,2819,7400,77.1,3,0,0,1,1276.2,775.8368,500.3632
0,"all_other",0.1438,30.93,10.27505,3.1,632,420.0417,997,7.3,4,0,0,1,1113.48,723.3155,390.1645
0,"debt_consolidation",0.1122,164.22,11.35041,7.4,672,3360.042,2695,29.9,8,0,0,1,5911.92,4222.261,1689.659
0,"debt_consolidation",0.0996,257.99,9.903488,1.5,697,479.0417,358,6,1,0,0,0,9287.64,6888.714,2398.926
0,"credit_card",0.1438,137.45,9.615805,16.32,647,1049,4364,101.5,5,0,0,1,4948.2,3214.346,1733.854
0,"debt_consolidation",0.1722,357.63,12.07254,26.13,657,4949.042,69407,78.6,2,0,0,0,12874.68,7680.331,5194.349
0,"debt_consolidation",0.128,161.27,10.02127,10.29,652,3180,5070,72.4,3,1,0,0,5805.72,3954.458,1851.262
0,"debt_consolidation",0.1375,286.08,10.43412,14.29,652,990,4206,75.1,1,0,0,0,10298.88,6817.788,3481.092
0,"debt_consolidation",0.1438,359.95,10.89674,4.33,642,4529.042,21964,83.5,4,0,0,1,12958.2,8417.634,4540.566
0,"small_business",0.1312,843.8,12.42922,25.03,762,8460.042,401941,20.7,1,0,0,1,30376.8,20492.91,9883.886
0,"all_other",0.087,177.3,9.071078,17.52,727,4351,9419,26.5,1,0,0,0,6382.8,4916.549,1466.251
0,"small_business",0.1438,412.35,11.51293,11.4,647,7350.042,37367,66.5,15,0,0,0,14844.6,9643.038,5201.562
0,"debt_consolidation",0.1059,624.87,10.49127,0.33,712,300,89,1.6,0,0,0,1,22495.32,16372.57,6122.751
0,"all_other",0.0996,51.6,9.798127,10.33,682,2910,6646,100.7,1,0,0,1,1857.6,1377.796,479.8037
0,"all_other",0.1059,130.18,11.05089,17.89,682,5279.042,21154,96.2,8,0,1,0,4686.48,3410.919,1275.561
0,"credit_card",0.0838,189.08,10.81978,4.51,727,600,669,7,0,0,0,0,6806.88,5293.787,1513.093
0,"small_business",0.1059,650.9,11.53273,2.55,707,1590.042,8702,51.7,11,0,0,0,23432.4,17054.6,6377.805
0,"all_other",0.1091,404.62,11.28978,8.21,687,299,693,53.3,1,0,0,0,14566.32,10500.39,4065.934
0,"debt_consolidation",0.1059,325.45,10.83958,0.54,687,397.0417,704,44,4,0,0,0,11716.2,8527.298,3188.902
0,"all_other",0.1438,294.66,10.91509,12.87,642,3242,4776,27.9,13,0,0,0,10607.76,6890.79,3716.97
0,"all_other",0.1375,340.57,11.74879,1.95,657,5100,6298,86.3,2,3,0,0,12260.52,8116.381,4144.139
0,"major_purchase",0.1438,247.41,10.87805,15.65,647,2040.042,11796,74.7,20,0,0,1,8906.76,5785.823,3120.937
0,"all_other",0.1375,170.29,10.4631,1.37,642,212.0417,1545,61.8,6,0,0,0,6130.44,4058.31,2072.13
0,"debt_consolidation",0.1249,50.18,9.655026,14.23,652,1230.042,6312,60.7,4,0,0,0,1806.48,1241.947,564.5331
0,"major_purchase",0.1186,232.04,11.18442,9.18,667,4110.042,0,0,18,0,0,0,8353.44,5852.526,2500.914
0,"debt_consolidation",0.1786,557.48,11.8494,24.04,652,6239.042,128850,89.6,2,0,0,1,20069.28,11744.56,8324.718
0,"debt_consolidation",0.1217,59.94,10.64542,1.71,657,3150.042,0,0,2,0,0,1,2157.84,1497.816,660.0245
0,"debt_consolidation",0.1059,162.73,11.15196,13.31,687,7950,5521,55.8,5,0,1,1,5858.28,4263.78,1594.5
0,"debt_consolidation",0.1659,531.74,10.61644,20.53,652,2880,1728,57.6,8,0,0,0,19142.64,11637.33,7505.307
0,"small_business",0.0964,770.37,11.09741,0,742,1620.042,0,0,9,0,0,0,27733.32,20768.44,6964.879
0,"small_business",0.128,503.97,11.0021,22.44,687,4859.042,23,1.3,5,2,0,1,18142.92,12357.71,5785.207
0,"debt_consolidation",0.1059,325.45,10.12663,10.22,687,2729.042,6552,95,4,0,0,0,11716.2,8527.298,3188.902
0,"debt_consolidation",0.1343,142.39,10.30895,13.16,647,3660,2153,86.1,3,0,0,0,5126.04,3426.137,1699.903
0,"major_purchase",0.087,158.31,10.20359,0.93,717,300,157,5.4,1,0,0,0,5699.16,4389.954,1309.206
0,"home_improvement",0.1249,80.28,10.63055,20.56,662,2070,18749,83,5,0,0,1,2890.08,1986.917,903.163
0,"debt_consolidation",0.1438,359.95,10.82775,6.69,647,12150.04,10155,35,1,2,0,0,12958.2,8417.634,4540.566
0,"debt_consolidation",0.1501,866.76,12.12811,24.59,697,6510,245886,84.5,7,0,0,1,31203.36,19890.17,11313.19
0,"small_business",0.1565,349.85,11.18442,28.4,692,4470.042,60134,53,5,0,1,1,12594.6,7875.59,4719.01
0,"debt_consolidation",0.1312,438.78,11.65443,10.33,662,660,0,0,4,0,0,0,15796.08,10656.41,5139.668
0,"all_other",0.147,138.08,10.22557,22.61,642,1320.042,3395,97,0,0,0,0,4970.88,3198.228,1772.652
0,"small_business",0.1028,155.52,10.30895,8.96,682,719,6893,15.4,27,0,0,0,5598.72,4112.94,1485.78
0,"all_other",0.0743,93.23,9.574983,0,757,300,0,0,0,0,0,1,3356.28,2685.678,670.602
0,"all_other",0.1091,163.49,12.4837,8.3,677,7080.042,2053,2.6,25,0,0,1,5885.64,4242.766,1642.874
0,"debt_consolidation",0.1059,781.08,12.0137,18.76,732,8310,81617,32.7,4,1,0,0,28118.88,20465.51,7653.366
0,"debt_consolidation",0.128,302.38,9.929789,26.88,742,3960,17741,68.2,0,0,0,0,10885.68,7414.579,3471.101
0,"small_business",0.1628,352.96,10.12663,5.09,652,3659,14594,97.9,0,0,0,1,12706.56,7796.839,4909.721
0,"home_improvement",0.147,276.15,10.83565,19.13,647,240.0417,289,28.9,15,0,0,1,9941.4,6396.224,3545.176
0,"debt_consolidation",0.1722,286.1,10.49127,23.47,657,4757,10130,45.6,2,1,0,0,10299.6,6144.179,4155.421
0,"debt_consolidation",0.1375,102.17,10.59663,16.71,642,1799,9135,76.8,28,0,0,0,3678.12,2434.89,1243.23
0,"debt_consolidation",0.1407,400.28,10.55206,11.26,652,990,8963,99.6,2,0,0,0,14410.08,9448.235,4961.845
0,"debt_consolidation",0.1596,505.98,11.26446,13.78,652,3990,9942,87.2,2,2,0,0,18215.28,11284.85,6930.434
0,"major_purchase",0.1186,33.15,10.64542,3.42,657,3180,0,0,2,0,0,1,1193.4,836.1112,357.2888
0,"debt_consolidation",0.1059,325.45,11.25156,16.54,692,4889.042,18878,40.3,5,0,0,1,11716.2,8527.298,3188.902
0,"debt_consolidation",0.1091,408.71,10.49127,12.27,692,1770,12415,53.3,4,0,0,1,14713.56,10606.53,4107.034
0,"debt_consolidation",0.1533,313.45,10.59663,21.9,652,6180,13025,28.4,3,0,0,0,11284.2,7124.243,4159.957
0,"debt_consolidation",0.1628,282.37,10.18112,25,662,2010.042,8768,71.9,3,0,0,1,10165.32,6237.515,3927.805
0,"small_business",0.1375,851.41,12.67608,22.68,732,8490.042,407794,20.8,0,0,0,1,30650.76,20290.59,10360.17
0,"debt_consolidation",0.1249,485.01,10.59663,0.45,667,810.0417,336,33.6,1,0,0,0,17460.36,12003.92,5456.441
0,"debt_consolidation",0.1438,675.23,11.31447,21.03,672,5160.042,52316,83.7,11,1,1,0,24308.28,15790.63,8517.645
0,"all_other",0.1217,99.89,10.212,14.85,662,2820,0,0,31,0,1,0,3596.04,2496.109,1099.931
0,"all_other",0.0901,318.05,10.08581,5,722,2009.042,4698,27.6,4,0,0,0,11449.8,8737.921,2711.879
